,Year,Country of origin,Country of asylum,Refugees under UNHCR's mandate,Asylum-seekers,IDPs of concern to UNHCR
10346,2018,Ethiopia,Zambia,27,16,0
10347,2018,Palestinian,Zambia,12,0,0
10348,2018,Liberia,Zambia,7,0,0
10349,2018,Nigeria,Zambia,0,5,0
10350,2018,South Africa,Zambia,6,0,0
10351,2018,Rwanda,Zambia,755,64,0
10352,2018,Sierra Leone,Zambia,5,5,0
10353,2018,Somalia,Zambia,2891,274,0
10354,2018,Sudan,Zambia,26,0,0
10355,2018,Syrian Arab Rep.,Zambia,8,9,0
10356,2018,Türkiye,Zambia,39,0,0
10357,2018,Uganda,Zambia,28,6,0
10358,2018,Unknown ,Zambia,71,0,0
10359,2018,Burundi,Zimbabwe,608,115,0
10360,2018,Central African Rep.,Zimbabwe,0,5,0
10361,2018,Dem. Rep. of the Congo,Zimbabwe,6489,1963,0
10362,2018,Eritrea,Zimbabwe,16,0,0
10363,2018,Ethiopia,Zimbabwe,67,9,0
10364,2018,Cote d'Ivoire,Zimbabwe,11,8,0
10365,2018,Kenya,Zimbabwe,0,8,0
10366,2018,Mali,Zimbabwe,5,17,0
10367,2018,Mozambique,Zimbabwe,0,7994,0
10368,2018,South Africa,Zimbabwe,0,0,0
10369,2018,Rwanda,Zimbabwe,572,43,0
10370,2018,Somalia,Zimbabwe,12,12,0
10371,2018,Sudan,Zimbabwe,0,28,0
10372,2018,South Sudan,Zimbabwe,8,0,0
10373,2018,Uganda,Zimbabwe,7,5,0
10374,2018,Zimbabwe,Zimbabwe,0,0,0
10375,2018,Colombia,Aruba,0,9,0
10376,2018,Venezuela (Bolivarian Republic of),Aruba,0,398,0
10377,2018,Colombia,Curacao ,53,57,0
10378,2018,Cuba,Curacao ,6,6,0
10379,2018,Jamaica,Curacao ,5,0,0
10380,2018,Venezuela (Bolivarian Republic of),Curacao ,35,279,0
10381,2018,Iran (Islamic Rep. of),Sint Maarten (Dutch part),5,0,0
10382,2019,Afghanistan,Afghanistan,0,0,2553390
10383,2019,Benin,Afghanistan,0,5,0
10384,2019,Iran (Islamic Rep. of),Afghanistan,36,25,0
10385,2019,Pakistan,Afghanistan,72191,138,0
10386,2019,Türkiye,Afghanistan,0,79,0
10387,2019,Algeria,Albania,0,0,0
10388,2019,Egypt,Albania,5,0,0
10389,2019,China,Albania,12,0,0
10390,2019,Palestinian,Albania,7,5,0
10391,2019,Iraq,Albania,8,0,0
10392,2019,Morocco,Albania,0,0,0
10393,2019,Serbia and Kosovo: S/RES/1244 (1999),Albania,65,0,0
10394,2019,Syrian Arab Rep.,Albania,13,0,0
10395,2019,Türkiye,Albania,0,0,0
10396,2019,Uzbekistan,Albania,5,0,0
10397,2019,Venezuela (Bolivarian Republic of),Albania,5,0,0
10398,2019,Stateless,Albania,0,0,0
10399,2019,Benin,Algeria,0,15,0
10400,2019,Burkina Faso,Algeria,0,13,0
10401,2019,Central African Rep.,Algeria,67,29,0
10402,2019,Chad,Algeria,0,18,0
10403,2019,Cameroon,Algeria,72,285,0
10404,2019,Congo,Algeria,0,5,0
10405,2019,Dem. Rep. of the Congo,Algeria,59,104,0
10406,2019,Eritrea,Algeria,0,6,0
10407,2019,Palestinian,Algeria,173,0,0
10408,2019,Ghana,Algeria,0,5,0
10409,2019,Guinea,Algeria,28,227,0
10410,2019,Cote d'Ivoire,Algeria,63,162,0
10411,2019,Iraq,Algeria,12,5,0
10412,2019,Liberia,Algeria,0,36,0
10413,2019,Libya,Algeria,19,16,0
10414,2019,Mali,Algeria,74,356,0
10415,2019,Niger,Algeria,5,92,0
10416,2019,Nigeria,Algeria,5,196,0
10417,2019,Senegal,Algeria,0,9,0
10418,2019,Sierra Leone,Algeria,0,15,0
10419,2019,Sudan,Algeria,8,26,0
10420,2019,Syrian Arab Rep.,Algeria,7757,0,0
10421,2019,Togo,Algeria,0,14,0
10422,2019,Türkiye,Algeria,0,13,0
10423,2019,Western Sahara,Algeria,90000,0,0
10424,2019,Yemen,Algeria,257,0,0
10425,2019,Angola,Angola,0,0,0
10426,2019,Burundi,Angola,18,99,0
10427,2019,Central African Rep.,Angola,7,76,0
10428,2019,Chad,Angola,190,779,0
10429,2019,Congo,Angola,65,58,0
10430,2019,Dem. Rep. of the Congo,Angola,22905,500,0
10431,2019,Eritrea,Angola,78,1774,0
10432,2019,Ethiopia,Angola,0,57,0
10433,2019,Guinea-Bissau,Angola,7,268,0
10434,2019,Guinea,Angola,128,9145,0
10435,2019,Cote d'Ivoire,Angola,417,5940,0
10436,2019,Liberia,Angola,164,478,0
10437,2019,Mauritania,Angola,323,5402,0
10438,2019,Rwanda,Angola,507,67,0
10439,2019,Sierra Leone,Angola,413,1497,0
10440,2019,Somalia,Angola,270,1731,0
10441,2019,Sudan,Angola,280,1670,0
10442,2019,United Rep. of Tanzania,Angola,5,0,0
10443,2019,Türkiye,Angola,0,35,0
10444,2019,Uganda,Angola,0,6,0
10445,2019,Western Sahara,Angola,16,596,0
10446,2019,Afghanistan,Egypt,28,36,0
10447,2019,Burundi,Egypt,51,52,0
10448,2019,Central African Rep.,Egypt,37,30,0
10449,2019,Chad,Egypt,48,35,0
10450,2019,China,Egypt,0,71,0
10451,2019,Cameroon,Egypt,15,31,0
10452,2019,Congo,Egypt,13,20,0
10453,2019,Dem. Rep. of the Congo,Egypt,52,26,0
10454,2019,Djibouti,Egypt,12,9,0
10455,2019,Eritrea,Egypt,8858,9374,0
10456,2019,Ethiopia,Egypt,4599,11657,0
10457,2019,Palestinian,Egypt,70010,0,0
10458,2019,Guinea,Egypt,7,51,0
10459,2019,Cote d'Ivoire,Egypt,99,6,0
10460,2019,Iraq,Egypt,4426,2345,0
10461,2019,Jordan,Egypt,11,11,0
10462,2019,Kenya,Egypt,7,5,0
10463,2019,Liberia,Egypt,0,8,0
10464,2019,Libya,Egypt,5,0,0
10465,2019,Mali,Egypt,0,9,0
10466,2019,Nigeria,Egypt,21,135,0
10467,2019,Russian Federation,Egypt,8,24,0
10468,2019,Rwanda,Egypt,5,0,0
10469,2019,Saudi Arabia,Egypt,5,17,0
10470,2019,Sierra Leone,Egypt,5,9,0
10471,2019,Somalia,Egypt,3973,2729,0
10472,2019,Sudan,Egypt,21861,25902,0
10473,2019,South Sudan,Egypt,14832,4181,0
10474,2019,Syrian Arab Rep.,Egypt,129210,0,0
10475,2019,Tajikistan,Egypt,12,27,0
10476,2019,Turkmenistan,Egypt,5,0,0
10477,2019,Togo,Egypt,0,7,0
10478,2019,Tunisia,Egypt,5,0,0
10479,2019,Türkiye,Egypt,0,389,0
10480,2019,Uganda,Egypt,13,19,0
10481,2019,Uzbekistan,Egypt,0,21,0
10482,2019,Yemen,Egypt,126,9032,0
10483,2019,Zimbabwe,Egypt,27,36,0
10484,2019,Stateless,Egypt,5,0,0
10485,2019,Unknown ,Egypt,0,5,0
10486,2019,Afghanistan,Argentina,12,0,0
10487,2019,Albania,Argentina,18,0,0
10488,2019,Algeria,Argentina,30,22,0
10489,2019,Angola,Argentina,14,14,0
10490,2019,Egypt,Argentina,5,19,0
10491,2019,Armenia,Argentina,77,175,0
10492,2019,Burundi,Argentina,5,0,0
10493,2019,Bangladesh,Argentina,5,84,0
10494,2019,Bolivia (Plurinational State of),Argentina,5,56,0
10495,2019,Brazil,Argentina,0,7,0
10496,2019,Bosnia and Herzegovina,Argentina,6,0,0
10497,2019,China,Argentina,0,121,0
10498,2019,Chile,Argentina,34,5,0
10499,2019,Cameroon,Argentina,7,42,0
10500,2019,Dem. Rep. of the Congo,Argentina,25,27,0
10501,2019,Colombia,Argentina,558,191,0
10502,2019,Costa Rica,Argentina,5,0,0
10503,2019,Cuba,Argentina,257,815,0
10504,2019,Cabo Verde,Argentina,0,5,0
10505,2019,Czechia,Argentina,0,5,0
10506,2019,Dominican Rep.,Argentina,0,568,0
10507,2019,Ecuador,Argentina,16,9,0
10508,2019,Ethiopia,Argentina,5,0,0
10509,2019,Gambia,Argentina,0,10,0
10510,2019,Palestinian,Argentina,18,11,0
10511,2019,Georgia,Argentina,5,0,0
10512,2019,Ghana,Argentina,38,152,0
10513,2019,Guinea-Bissau,Argentina,8,5,0
10514,2019,Guatemala,Argentina,6,0,0
10515,2019,Guinea,Argentina,10,9,0
10516,2019,Haiti,Argentina,72,754,0
10517,2019,Honduras,Argentina,5,17,0
10518,2019,Hungary,Argentina,0,5,0
10519,2019,Cote d'Ivoire,Argentina,20,0,0
10520,2019,India,Argentina,23,129,0
10521,2019,Iran (Islamic Rep. of),Argentina,24,8,0
10522,2019,Iraq,Argentina,22,0,0
10523,2019,Jamaica,Argentina,11,5,0
10524,2019,Jordan,Argentina,0,5,0
10525,2019,Kazakhstan,Argentina,18,10,0
10526,2019,Kyrgyzstan,Argentina,5,0,0
10527,2019,Liberia,Argentina,42,0,0
10528,2019,Libya,Argentina,0,8,0
10529,2019,Sri Lanka,Argentina,36,0,0
10530,2019,North Macedonia,Argentina,9,0,0
10531,2019,Mexico,Argentina,0,6,0
10532,2019,Mali,Argentina,9,0,0
10533,2019,Morocco,Argentina,0,13,0
10534,2019,Nepal,Argentina,0,5,0
10535,2019,Nicaragua,Argentina,8,21,0
10536,2019,Nigeria,Argentina,41,66,0
10537,2019,Pakistan,Argentina,38,19,0
10538,2019,Paraguay,Argentina,9,8,0
10539,2019,Peru,Argentina,544,39,0
10540,2019,Romania,Argentina,51,0,0
10541,2019,South Africa,Argentina,0,16,0
10542,2019,Russian Federation,Argentina,79,82,0
10543,2019,El Salvador,Argentina,32,42,0
10544,2019,Senegal,Argentina,41,1419,0
10545,2019,Sierra Leone,Argentina,37,5,0
10546,2019,Somalia,Argentina,5,0,0
10547,2019,Spain,Argentina,0,7,0
10548,2019,Sudan,Argentina,5,0,0
10549,2019,Syrian Arab Rep.,Argentina,401,73,0
10550,2019,Türkiye,Argentina,7,0,0
10551,2019,Ukraine,Argentina,117,91,0
10552,2019,United States of America,Argentina,5,10,0
10553,2019,Venezuela (Bolivarian Republic of),Argentina,309,2717,0
10554,2019,Yemen,Argentina,19,5,0
10555,2019,Unknown ,Argentina,644,44,0
10556,2019,Afghanistan,Armenia,5,0,0
10557,2019,Egypt,Armenia,5,0,0
10558,2019,Azerbaijan,Armenia,1888,5,0
10559,2019,Cuba,Armenia,0,23,0
10560,2019,Palestinian,Armenia,7,0,0
10561,2019,Georgia,Armenia,8,5,0
10562,2019,Cote d'Ivoire,Armenia,6,0,0
10563,2019,Iran (Islamic Rep. of),Armenia,68,84,0
10564,2019,Iraq,Armenia,1087,0,0
10565,2019,Lebanon,Armenia,24,0,0
10566,2019,Nigeria,Armenia,5,0,0
10567,2019,Russian Federation,Armenia,0,5,0
10568,2019,Syrian Arab Rep.,Armenia,14730,16,0
10569,2019,Türkiye,Armenia,9,15,0
10570,2019,Ukraine,Armenia,116,5,0
10571,2019,Yemen,Armenia,22,0,0
10572,2019,Stateless,Armenia,0,0,0
10573,2019,Afghanistan,Australia,11585,1710,0
10574,2019,Albania,Australia,46,89,0
10575,2019,Algeria,Australia,7,29,0
10576,2019,Egypt,Australia,1531,346,0
10577,2019,Argentina,Australia,0,24,0
10578,2019,Australia,Australia,0,32,0
10579,2019,Azerbaijan,Australia,9,15,0
10580,2019,Bahrain,Australia,92,22,0
10581,2019,Burundi,Australia,38,36,0
10582,2019,Belgium,Australia,0,9,0
10583,2019,Bangladesh,Australia,404,1195,0
10584,2019,Bhutan,Australia,5,14,0
10585,2019,Belarus,Australia,7,0,0
10586,2019,Botswana,Australia,0,8,0
10587,2019,Brazil,Australia,5,119,0
10588,2019,Brunei Darussalam,Australia,0,10,0
10589,2019,Bosnia and Herzegovina,Australia,0,8,0
10590,2019,Cambodia,Australia,50,444,0
10591,2019,China,Australia,2016,17668,0
10592,2019,Chile,Australia,0,33,0
10593,2019,Cameroon,Australia,27,69,0
10594,2019,Congo,Australia,7,55,0
10595,2019,Dem. Rep. of the Congo,Australia,63,15,0
10596,2019,Colombia,Australia,102,243,0
10597,2019,Cyprus,Australia,0,8,0
10598,2019,Czechia,Australia,0,5,0
10599,2019,Djibouti,Australia,5,0,0
10600,2019,Eritrea,Australia,121,18,0
10601,2019,Ethiopia,Australia,306,275,0
10602,2019,Fiji,Australia,382,2024,0
10603,2019,France,Australia,0,7,0
10604,2019,Gambia,Australia,6,13,0
10605,2019,Palestinian,Australia,512,93,0
10606,2019,United Kingdom of Great Britain and Northern Ireland,Australia,5,91,0
10607,2019,Georgia,Australia,15,32,0
10608,2019,Germany,Australia,5,9,0
10609,2019,Ghana,Australia,26,215,0
10610,2019,Greece,Australia,6,31,0
10611,2019,Guinea,Australia,9,6,0
10612,2019,"China, Hong Kong SAR",Australia,5,172,0
10613,2019,Honduras,Australia,5,8,0
10614,2019,Hungary,Australia,0,5,0
10615,2019,India,Australia,473,5718,0
10616,2019,Indonesia,Australia,233,1766,0
10617,2019,Ireland,Australia,0,20,0
10618,2019,Iran (Islamic Rep. of),Australia,11866,4124,0
10619,2019,Iraq,Australia,4946,1183,0
10620,2019,Israel,Australia,10,21,0
10621,2019,Italy,Australia,5,21,0
10622,2019,Jamaica,Australia,5,0,0
10623,2019,Jordan,Australia,133,197,0
10624,2019,Japan,Australia,10,5,0
10625,2019,Kazakhstan,Australia,7,12,0
10626,2019,Kenya,Australia,93,250,0
10627,2019,Kyrgyzstan,Australia,13,19,0
10628,2019,Rep. of Korea,Australia,37,168,0
10629,2019,Dem. People's Rep. of Korea,Australia,18,10,0
10630,2019,Kuwait,Australia,51,8,0
10631,2019,Lao People's Dem. Rep.,Australia,5,223,0
10632,2019,Liberia,Australia,43,25,0
10633,2019,Libya,Australia,1160,122,0
10634,2019,Lebanon,Australia,513,872,0
10635,2019,Sri Lanka,Australia,4585,2666,0
10636,2019,North Macedonia,Australia,5,56,0
10637,2019,Maldives,Australia,15,6,0
10638,2019,Mexico,Australia,14,24,0
10639,2019,Malaysia,Australia,494,18180,0
10640,2019,Malawi,Australia,0,10,0
10641,2019,Mongolia,Australia,19,244,0
10642,2019,Morocco,Australia,12,15,0
10643,2019,Mozambique,Australia,5,0,0
10644,2019,Mauritius,Australia,7,101,0
10645,2019,Myanmar,Australia,506,223,0
10646,2019,Nepal,Australia,143,553,0
10647,2019,Nigeria,Australia,193,546,0
10648,2019,Norway,Australia,0,5,0
10649,2019,Nauru,Australia,0,15,0
10650,2019,New Zealand,Australia,26,22,0
10651,2019,Oman,Australia,5,0,0
10652,2019,Pakistan,Australia,5333,2754,0
10653,2019,Peru,Australia,20,57,0
10654,2019,Philippines,Australia,48,1279,0
10655,2019,Papua New Guinea,Australia,470,544,0
10656,2019,Poland,Australia,0,23,0
10657,2019,Portugal,Australia,0,15,0
10658,2019,Romania,Australia,5,9,0
10659,2019,South Africa,Australia,31,444,0
10660,2019,Russian Federation,Australia,49,66,0
10661,2019,Rwanda,Australia,79,66,0
10662,2019,El Salvador,Australia,8,26,0
10663,2019,Saudi Arabia,Australia,143,126,0
10664,2019,Serbia and Kosovo: S/RES/1244 (1999),Australia,5,32,0
10665,2019,Singapore,Australia,6,34,0
10666,2019,Sierra Leone,Australia,25,154,0
10667,2019,Solomon Islands,Australia,21,227,0
10668,2019,Somalia,Australia,526,101,0
10669,2019,Spain,Australia,0,5,0
10670,2019,Viet Nam,Australia,277,2511,0
10671,2019,Sudan,Australia,543,151,0
10672,2019,South Sudan,Australia,8,40,0
10673,2019,Eswatini,Australia,0,16,0
10674,2019,Sweden,Australia,0,6,0
10675,2019,Syrian Arab Rep.,Australia,613,79,0
10676,2019,United Rep. of Tanzania,Australia,12,30,0
10677,2019,Thailand,Australia,14,2435,0
10678,2019,Timor-Leste,Australia,7,11,0
10679,2019,Tonga,Australia,32,406,0
10680,2019,Tunisia,Australia,5,9,0
10681,2019,Türkiye,Australia,765,524,0
10682,2019,United Arab Emirates,Australia,6,0,0
10683,2019,Uganda,Australia,54,101,0
10684,2019,Ukraine,Australia,24,118,0
10685,2019,United States of America,Australia,15,46,0
10686,2019,Uzbekistan,Australia,28,32,0
10687,2019,Vanuatu,Australia,0,16,0
10688,2019,Venezuela (Bolivarian Republic of),Australia,72,274,0
10689,2019,Samoa,Australia,0,84,0
10690,2019,Yemen,Australia,59,129,0
10691,2019,Zambia,Australia,9,28,0
10692,2019,Zimbabwe,Australia,584,226,0
10693,2019,Stateless,Australia,4702,1246,0
10694,2019,Tibetan,Australia,10,0,0
10695,2019,Unknown ,Australia,869,247,0
10696,2019,Afghanistan,Austria,37276,10326,0
10697,2019,Albania,Austria,72,45,0
10698,2019,Algeria,Austria,37,117,0
10699,2019,Angola,Austria,65,10,0
10700,2019,Egypt,Austria,220,151,0
10701,2019,Armenia,Austria,442,358,0
10702,2019,Azerbaijan,Austria,240,179,0
10703,2019,Burundi,Austria,16,0,0
10704,2019,Benin,Austria,5,28,0
10705,2019,Bangladesh,Austria,325,339,0
10706,2019,Bhutan,Austria,5,0,0
10707,2019,Burkina Faso,Austria,9,5,0
10708,2019,Belarus,Austria,49,20,0
10709,2019,Bolivia (Plurinational State of),Austria,11,0,0
10710,2019,Bosnia and Herzegovina,Austria,80,10,0
10711,2019,Canada,Austria,5,0,0
10712,2019,China,Austria,651,157,0
10713,2019,Cameroon,Austria,204,47,0
10714,2019,Congo,Austria,110,11,0
10715,2019,Dem. Rep. of the Congo,Austria,374,87,0
10716,2019,Colombia,Austria,0,11,0
10717,2019,Cuba,Austria,14,12,0
10718,2019,Eritrea,Austria,408,41,0
10719,2019,Ethiopia,Austria,228,77,0
10720,2019,Gabon,Austria,5,0,0
10721,2019,Gambia,Austria,133,114,0
10722,2019,Georgia,Austria,392,392,0
10723,2019,Ghana,Austria,19,36,0
10724,2019,Guinea-Bissau,Austria,5,5,0
10725,2019,Guatemala,Austria,6,0,0
10726,2019,Guinea,Austria,148,39,0
10727,2019,Cote d'Ivoire,Austria,71,21,0
10728,2019,India,Austria,44,325,0
10729,2019,Iran (Islamic Rep. of),Austria,6393,2024,0
10730,2019,Iraq,Austria,8568,4733,0
10731,2019,Israel,Austria,12,0,0
10732,2019,Jordan,Austria,78,26,0
10733,2019,Kazakhstan,Austria,113,44,0
10734,2019,Kenya,Austria,27,13,0
10735,2019,Kyrgyzstan,Austria,171,32,0
10736,2019,Kuwait,Austria,9,0,0
10737,2019,Liberia,Austria,11,9,0
10738,2019,Libya,Austria,124,48,0
10739,2019,Lebanon,Austria,107,125,0
10740,2019,Sri Lanka,Austria,68,22,0
10741,2019,Madagascar,Austria,5,0,0
10742,2019,Mauritania,Austria,5,5,0
10743,2019,North Macedonia,Austria,24,39,0
10744,2019,Rep. of Moldova,Austria,41,26,0
10745,2019,Mali,Austria,13,13,0
10746,2019,Mongolia,Austria,125,207,0
10747,2019,Morocco,Austria,36,111,0
10748,2019,Montenegro,Austria,5,5,0
10749,2019,Myanmar,Austria,34,7,0
10750,2019,Nepal,Austria,26,60,0
10751,2019,Nicaragua,Austria,5,0,0
10752,2019,Nigeria,Austria,430,607,0
10753,2019,Pakistan,Austria,312,612,0
10754,2019,Philippines,Austria,16,13,0
10755,2019,Romania,Austria,5,5,0
10756,2019,South Africa,Austria,5,0,0
10757,2019,Russian Federation,Austria,8664,1194,0
10758,2019,Rwanda,Austria,19,7,0
10759,2019,Saudi Arabia,Austria,6,0,0
10760,2019,Serbia and Kosovo: S/RES/1244 (1999),Austria,725,217,0
10761,2019,Senegal,Austria,14,12,0
10762,2019,Sierra Leone,Austria,25,15,0
10763,2019,Somalia,Austria,7636,911,0
10764,2019,Viet Nam,Austria,6,10,0
10765,2019,Sudan,Austria,344,33,0
10766,2019,South Sudan,Austria,6,0,0
10767,2019,Syrian Arab Rep.,Austria,51955,1304,0
10768,2019,Tajikistan,Austria,244,35,0
10769,2019,Turkmenistan,Austria,7,0,0
10770,2019,Togo,Austria,6,5,0
10771,2019,Tunisia,Austria,7,40,0
10772,2019,Türkiye,Austria,594,415,0
10773,2019,Uganda,Austria,28,12,0
10774,2019,Ukraine,Austria,265,313,0
10775,2019,United States of America,Austria,5,0,0
10776,2019,Uzbekistan,Austria,60,65,0
10777,2019,Venezuela (Bolivarian Republic of),Austria,31,29,0
10778,2019,Yemen,Austria,311,70,0
10779,2019,Zambia,Austria,5,0,0
10780,2019,Zimbabwe,Austria,11,0,0
10781,2019,Stateless,Austria,2199,0,0
10782,2019,Unknown ,Austria,4341,260,0
10783,2019,Afghanistan,Azerbaijan,627,94,0
10784,2019,Egypt,Azerbaijan,0,5,0
10785,2019,Azerbaijan,Azerbaijan,0,0,652326
10786,2019,Palestinian,Azerbaijan,5,0,0
10787,2019,Iran (Islamic Rep. of),Azerbaijan,43,7,0
10788,2019,Iraq,Azerbaijan,5,6,0
10789,2019,Libya,Azerbaijan,5,0,0
10790,2019,Sri Lanka,Azerbaijan,0,5,0
10791,2019,Pakistan,Azerbaijan,16,34,0
10792,2019,Russian Federation,Azerbaijan,372,30,0
10793,2019,Syrian Arab Rep.,Azerbaijan,20,0,0
10794,2019,Ukraine,Azerbaijan,5,0,0
10795,2019,Yemen,Azerbaijan,11,0,0
10796,2019,Stateless,Azerbaijan,0,0,0
10797,2019,Egypt,Bahrain,0,5,0
10798,2019,Iraq,Bahrain,242,48,0
10799,2019,Yemen,Bahrain,9,5,0
10800,2019,Trinidad and Tobago,Barbados,0,5,0
10801,2019,Venezuela (Bolivarian Republic of),Barbados,0,5,0
10802,2019,Angola,Burundi,0,5,0
10803,2019,Burundi,Burundi,0,0,33256
10804,2019,Benin,Burundi,0,0,0
10805,2019,Central African Rep.,Burundi,8,0,0
10806,2019,Dem. Rep. of the Congo,Burundi,77807,8204,0
10807,2019,Kenya,Burundi,0,0,0
10808,2019,Mali,Burundi,13,0,0
10809,2019,Oman,Burundi,0,0,0
10810,2019,Rwanda,Burundi,575,776,0
10811,2019,Somalia,Burundi,23,0,0
10812,2019,United Rep. of Tanzania,Burundi,5,0,0
10813,2019,Türkiye,Burundi,21,5,0
10814,2019,Uganda,Burundi,13,5,0
10815,2019,United States of America,Burundi,0,0,0
10816,2019,Stateless,Burundi,0,0,0
10817,2019,Afghanistan,Belgium,5070,1035,0
10818,2019,Albania,Belgium,712,208,0
10819,2019,Algeria,Belgium,75,78,0
10820,2019,Angola,Belgium,92,82,0
10821,2019,Egypt,Belgium,115,27,0
10822,2019,Armenia,Belgium,156,80,0
10823,2019,Azerbaijan,Belgium,97,37,0
10824,2019,Burundi,Belgium,1179,238,0
10825,2019,Benin,Belgium,43,28,0
10826,2019,Bangladesh,Belgium,24,5,0
10827,2019,Burkina Faso,Belgium,106,62,0
10828,2019,Belarus,Belgium,45,6,0
10829,2019,Brazil,Belgium,8,7,0
10830,2019,Bosnia and Herzegovina,Belgium,61,11,0
10831,2019,Bulgaria,Belgium,18,0,0
10832,2019,Cambodia,Belgium,10,0,0
10833,2019,Central African Rep.,Belgium,60,9,0
10834,2019,Chad,Belgium,36,14,0
10835,2019,China,Belgium,1283,17,0
10836,2019,Chile,Belgium,42,0,0
10837,2019,Cameroon,Belgium,498,319,0
10838,2019,Congo,Belgium,27,10,0
10839,2019,Dem. Rep. of the Congo,Belgium,1490,292,0
10840,2019,Colombia,Belgium,73,124,0
10841,2019,Cuba,Belgium,9,0,0
10842,2019,Czechia,Belgium,6,0,0
10843,2019,Djibouti,Belgium,369,68,0
10844,2019,Ecuador,Belgium,0,5,0
10845,2019,Eritrea,Belgium,2254,210,0
10846,2019,Ethiopia,Belgium,170,25,0
10847,2019,Gabon,Belgium,26,23,0
10848,2019,Gambia,Belgium,27,24,0
10849,2019,Palestinian,Belgium,844,877,0
10850,2019,Georgia,Belgium,98,40,0
10851,2019,Ghana,Belgium,31,21,0
10852,2019,Guinea-Bissau,Belgium,10,5,0
10853,2019,Guatemala,Belgium,34,12,0
10854,2019,Guinea,Belgium,3561,677,0
10855,2019,Haiti,Belgium,5,0,0
10856,2019,Honduras,Belgium,17,0,0
10857,2019,Croatia,Belgium,5,0,0
10858,2019,Hungary,Belgium,36,0,0
10859,2019,Cote d'Ivoire,Belgium,192,112,0
10860,2019,India,Belgium,18,15,0
10861,2019,Iran (Islamic Rep. of),Belgium,1700,207,0
10862,2019,Iraq,Belgium,5602,879,0
10863,2019,Israel,Belgium,5,0,0
10864,2019,Italy,Belgium,0,5,0
10865,2019,Jamaica,Belgium,5,0,0
10866,2019,Jordan,Belgium,26,31,0
10867,2019,Kazakhstan,Belgium,52,7,0
10868,2019,Kenya,Belgium,22,5,0
10869,2019,Kyrgyzstan,Belgium,66,5,0
10870,2019,Dem. People's Rep. of Korea,Belgium,34,0,0
10871,2019,Kuwait,Belgium,6,0,0
10872,2019,Lao People's Dem. Rep.,Belgium,10,0,0
10873,2019,Liberia,Belgium,14,11,0
